时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
1952,GER,SWM,0,8270,483,12,7,0.023090586145648313,0.09591474245115453,0.1172291296625222,0,0,0.0,0,0,1
1952,GER,VBV,0,8270,23,1,1,0.13043478260869565,0.043478260869565216,0.08695652173913043,0,0,1.037037037037037,0,0,0
1952,GER,WLF,0,8270,142,5,5,0.06521739130434782,0.07608695652173914,0.13043478260869565,0,0,0.0,0,0,0
1952,GER,WPO,0,8270,191,9,1,0.07692307692307693,0.15384615384615385,0.0,0,0,0.0,0,0,0
1952,GER,WRF,0,8270,143,8,8,0.02666666666666667,0.05333333333333334,0.04,0,0,0.0,0,0,0
1952,GER,WRG,0,8270,119,8,8,0.043010752688172046,0.13978494623655913,0.11827956989247312,0,0,0.0,0,0,0
1952,GHA,ATH,0,8270,1344,9,5,0.0,0.0,0.0,0,0,0.05970149253731343,0,0,0
1952,GRE,ATH,0,8270,1344,16,12,0.018556701030927835,0.02268041237113402,0.026804123711340205,0,0,0.0,0,0,0
1952,GRE,BKB,0,8270,294,12,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GRE,FBL,0,8270,294,11,1,0.0,0.0,0.11538461538461539,0,0,0.0,0,0,0
1952,GRE,ROW,0,8270,406,3,1,0.0896551724137931,0.1103448275862069,0.034482758620689655,0,0,0.0,0,0,0
1952,GRE,SAL,0,8270,227,3,2,0.048,0.016,0.056,0,0,0.031496062992125984,0,0,0
1952,GRE,SHO,0,8270,289,6,4,0.02112676056338028,0.03873239436619718,0.02464788732394366,0,0,0.0,0,0,0
1952,GRE,WRG,0,8270,119,3,3,0.012195121951219513,0.036585365853658534,0.06097560975609756,0,0,0.0,0,0,0
1952,GUA,ATH,0,8270,1344,10,9,0.0,0.015625,0.0,0,0,0.05970149253731343,0,0,0
1952,GUA,CTR,0,8270,171,6,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GUA,FEN,0,8270,509,6,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GUA,SHO,0,8270,289,6,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GUA,SWM,0,8270,483,1,1,0.0,0.0,0.0,0,0,0.07272727272727272,0,0,0
1952,GUA,WRF,0,8270,143,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GUA,WRG,0,8270,119,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,GUY,WLF,0,8270,142,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,HKG,SWM,0,8270,483,9,6,0.0,0.016129032258064516,0.0,0,0,0.061068702290076333,0,0,0
1952,HUN,ATH,0,8270,1344,46,24,0.018739352640545145,0.02555366269165247,0.04088586030664395,0,0,0.0,1,0,7
1952,HUN,BKB,0,8270,294,13,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,HUN,BOX,0,8270,226,9,9,0.08333333333333333,0.020833333333333332,0.08333333333333333,0,0,0.0,1,0,0
1952,HUN,CRD,0,8270,218,6,2,0.0,0.0,0.017543859649122806,0,0,0.0,0,0,0
1952,HUN,CSP,0,8270,184,12,8,0.21011673151750973,0.21011673151750973,0.12062256809338522,0,0,0.0,0,2,2
1952,HUN,CTR,0,8270,171,8,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,HUN,FBL,0,8270,294,15,1,0.40186915887850466,0.1588785046728972,0.14018691588785046,0,0,0.0,15,0,0
1952,HUN,FEN,0,8270,509,29,7,0.20164609053497942,0.11316872427983539,0.12757201646090535,0,1,0.0,7,2,7
1952,HUN,GAR,0,8270,2391,120,15,0.027377521613832854,0.056195965417867436,0.05043227665706052,0,2,0.0,2,8,12
1952,HUN,MPN,0,8270,99,6,2,0.20588235294117646,0.1323529411764706,0.08823529411764706,0,0,0.0,3,1,1
1952,HUN,ROW,0,8270,406,16,3,0.0,0.022988505747126436,0.022988505747126436,0,0,0.022857142857142857,0,0,0
1952,HUN,SHO,0,8270,289,10,5,0.028925619834710745,0.012396694214876033,0.028925619834710745,0,0,0.0,1,1,1
1952,HUN,SWM,0,8270,483,27,10,0.0570902394106814,0.04788213627992634,0.04419889502762431,0,0,0.0,8,2,1
1952,HUN,WLF,0,8270,142,2,2,0.021739130434782608,0.09782608695652174,0.09782608695652174,0,0,0.0,0,0,0
1952,HUN,WPO,0,8270,191,13,1,0.3902439024390244,0.10569105691056911,0.13821138211382114,0,2,0.0,13,0,0
1952,HUN,WRF,0,8270,143,5,5,0.027522935779816515,0.03669724770642202,0.07339449541284404,0,0,0.0,0,0,1
1952,HUN,WRG,0,8270,119,8,8,0.10303030303030303,0.07878787878787878,0.07272727272727272,0,0,0.0,2,1,0
1952,INA,ATH,0,8270,1344,1,1,0.0,0.0,0.0,0,0,0.2222222222222222,0,0,0
1952,INA,SWM,0,8270,483,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,INA,WLF,0,8270,142,1,1,0.0,0.13043478260869565,0.10869565217391304,0,0,0.08333333333333333,0,0,0
1952,IND,ATH,0,8270,1344,11,10,0.004464285714285714,0.004464285714285714,0.0,0,0,0.04918032786885246,0,0,0
1952,IND,BOX,0,8270,226,4,4,0.0,0.019230769230769232,0.057692307692307696,0,0,0.0,0,0,0
1952,IND,CRD,0,8270,218,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IND,CTR,0,8270,171,6,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IND,FBL,0,8270,294,11,1,0.0,0.0,0.0,0,0,0.1,0,0,0
1952,IND,GAR,0,8270,2391,14,7,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IND,HOC,0,8270,157,14,1,0.4212962962962963,0.041666666666666664,0.10185185185185185,0,6,0.03333333333333333,14,0,0
1952,IND,SHO,0,8270,289,4,3,0.010101010101010102,0.020202020202020204,0.010101010101010102,0,0,0.035398230088495575,0,0,0
1952,IND,SWM,0,8270,483,6,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IND,WLF,0,8270,142,2,2,0.0,0.0,0.027777777777777776,0,0,0.0,0,0,0
1952,IND,WPO,0,8270,191,10,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IND,WRF,0,8270,143,4,4,0.0,0.02247191011235955,0.056179775280898875,0,0,0.0,0,0,1
1952,IRI,ATH,0,8270,1344,2,2,0.0,0.01818181818181818,0.0,0,0,0.0,0,0,0
1952,IRI,BOX,0,8270,226,5,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IRI,VBV,0,8270,23,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IRI,WLF,0,8270,142,7,6,0.08955223880597014,0.07462686567164178,0.07462686567164178,0,0,0.0,0,1,1
1952,IRI,WRF,0,8270,143,8,8,0.05217391304347826,0.11304347826086956,0.13043478260869565,0,0,0.0,0,2,3
1952,IRL,ATH,0,8270,1344,4,4,0.01606425702811245,0.008032128514056224,0.0,0,0,0.0,0,0,0
1952,IRL,BOX,0,8270,226,7,7,0.03125,0.020833333333333332,0.08333333333333333,0,0,0.038834951456310676,0,0,0
1952,IRL,EVE,0,8270,116,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,IRL,FEN,0,8270,509,5,2,0.0,0.0,0.0,0,0,0.23529411764705882,0,0,0
1952,IRL,SAL,0,8270,227,1,1,0.0,0.0410958904109589,0.0,0,0,0.10666666666666667,0,0,0
1952,IRL,VBV,0,8270,23,1,1,0.0,0.1875,0.0625,0,0,0.0,0,1,0
1952,IRL,WRF,0,8270,143,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ISL,ATH,0,8270,1344,18,11,0.0,0.012195121951219513,0.012195121951219513,0,0,0.3855421686746988,0,0,0
1952,ISR,ATH,0,8270,1344,10,10,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ISR,BKB,0,8270,294,12,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ISR,DIV,0,8270,97,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ISR,SHO,0,8270,289,6,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ISR,SWM,0,8270,483,1,1,0.0,0.0,0.0,0,0,0.028169014084507043,0,0,0
1952,ITA,ATH,0,8270,1344,44,19,0.032474804031354984,0.020156774916013438,0.03807390817469205,0,0,0.0042417815482502655,1,1,0
1952,ITA,BKB,0,8270,294,13,1,0.0,0.06790123456790123,0.0,0,0,0.0,0,0,0
1952,ITA,BOX,0,8270,226,9,9,0.07792207792207792,0.07792207792207792,0.11688311688311688,0,0,0.0,1,1,1
1952,ITA,CRD,0,8270,218,8,2,0.08717948717948718,0.06666666666666667,0.03076923076923077,0,0,0.0,0,4,0
1952,ITA,CSP,0,8270,184,6,4,0.045112781954887216,0.06015037593984962,0.03759398496240601,0,0,0.029850746268656716,0,0,0
1952,ITA,CTR,0,8270,171,8,4,0.270935960591133,0.07389162561576355,0.054187192118226604,0,0,0.0,5,1,2
1952,ITA,DIV,0,8270,97,2,2,0.03225806451612903,0.06451612903225806,0.021505376344086023,0,0,0.0,0,0,0
1952,ITA,EJP,0,8270,96,2,1,0.04597701149425287,0.06896551724137931,0.14942528735632185,0,0,0.0,0,0,0
1952,ITA,EVE,0,8270,116,6,2,0.032520325203252036,0.056910569105691054,0.04065040650406504,0,0,0.0,0,0,0
1952,ITA,FBL,0,8270,294,12,1,0.05583756345177665,0.0,0.15736040609137056,0,0,0.0,0,0,0
1952,ITA,FEN,0,8270,509,30,7,0.23825503355704697,0.2197986577181208,0.10570469798657718,0,1,0.0,8,14,1
1952,ITA,GAR,0,8270,2391,120,15,0.07426376440460948,0.019206145966709345,0.02176696542893726,0,0,0.0,0,0,0
1952,ITA,HOC,0,8270,157,15,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ITA,MPN,0,8270,99,6,2,0.05194805194805195,0.05194805194805195,0.05194805194805195,0,0,0.0,0,0,0
1952,ITA,ROW,0,8270,406,26,7,0.10483870967741936,0.11693548387096774,0.12096774193548387,0,0,0.015444015444015444,0,0,0
1952,ITA,SAL,0,8270,227,14,5,0.04245283018867924,0.014150943396226415,0.05188679245283019,0,0,0.03686635944700461,2,0,0
1952,ITA,SHO,0,8270,289,8,4,0.05084745762711865,0.0576271186440678,0.03728813559322034,0,0,0.0,0,0,0
1952,ITA,SWM,0,8270,483,15,7,0.0068846815834767644,0.0189328743545611,0.03442340791738382,0,0,0.0,0,0,0
1952,ITA,VBV,0,8270,23,1,1,0.09375,0.0625,0.0,0,0,0.0,0,0,0
1952,ITA,WLF,0,8270,142,6,5,0.05154639175257732,0.061855670103092786,0.07216494845360824,0,0,0.0,0,0,0
1952,ITA,WPO,0,8270,191,11,1,0.1829787234042553,0.09787234042553192,0.09787234042553192,0,2,0.0,0,0,11
1952,ITA,WRF,0,8270,143,6,6,0.017543859649122806,0.0,0.03508771929824561,0,0,0.0,0,0,0
1952,ITA,WRG,0,8270,119,8,8,0.05825242718446602,0.038834951456310676,0.06796116504854369,0,0,0.0,0,1,0
1952,JAM,ATH,0,8270,1344,14,8,0.09466019417475728,0.14563106796116504,0.10194174757281553,0,0,0.09777777777777778,5,3,0
1952,JAM,CTR,0,8270,171,2,2,0.0,0.0,0.05555555555555555,0,0,0.0,0,0,0
1952,JPN,ATH,0,8270,1344,25,17,0.01032448377581121,0.02359882005899705,0.014749262536873156,0,0,0.01675977653631285,0,0,0
1952,JPN,BOX,0,8270,226,2,2,0.027777777777777776,0.0,0.041666666666666664,0,0,0.0,0,0,0
1952,JPN,CRD,0,8270,218,8,2,0.0,0.017241379310344827,0.0,0,0,0.0,0,0,0
1952,JPN,CTR,0,8270,171,8,4,0.0,0.031914893617021274,0.031914893617021274,0,0,0.0,0,0,0
1952,JPN,DIV,0,8270,97,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,JPN,EJP,0,8270,96,1,1,0.012345679012345678,0.0,0.0,0,0,0.0,0,0,0
1952,JPN,FEN,0,8270,509,3,3,0.023809523809523808,0.02976190476190476,0.0,0,0,0.0,0,0,0
1952,JPN,GAR,0,8270,2391,40,8,0.07973856209150326,0.05359477124183006,0.06535947712418301,0,0,0.004739336492890996,0,2,2
1952,JPN,ROW,0,8270,406,5,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,JPN,SAL,0,8270,227,1,1,0.0,0.01020408163265306,0.01020408163265306,0,0,0.039603960396039604,0,0,0
1952,JPN,SHO,0,8270,289,1,1,0.00558659217877095,0.0111731843575419,0.01675977653631285,0,0,0.0,0,0,0
1952,JPN,SWM,0,8270,483,29,10,0.03773584905660377,0.055031446540880505,0.07861635220125786,0,0,0.030165912518853696,0,6,0
1952,JPN,WLF,0,8270,142,1,1,0.017699115044247787,0.02654867256637168,0.07964601769911504,0,0,0.0,0,0,0
1952,JPN,WRF,0,8270,143,5,5,0.23529411764705882,0.08088235294117647,0.09558823529411764,0,0,0.0,1,1,0
1952,KOR,ATH,0,8270,1344,6,4,0.004739336492890996,0.004739336492890996,0.0,0,0,0.0,0,0,0
1952,KOR,BOX,0,8270,226,3,3,0.03225806451612903,0.053763440860215055,0.08602150537634409,0,0,0.0,0,0,0
1952,KOR,CRD,0,8270,218,6,2,0.01694915254237288,0.0,0.0,0,0,0.0,0,0,0
1952,KOR,EJP,0,8270,96,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,KOR,VBV,0,8270,23,1,1,0.0,0.15384615384615385,0.15384615384615385,0,0,0.0,0,0,1
1952,KOR,WLF,0,8270,142,4,4,0.02654867256637168,0.035398230088495575,0.04424778761061947,0,0,0.0,0,0,1
1952,KOR,WRF,0,8270,143,1,1,0.05063291139240506,0.11392405063291139,0.08860759493670886,0,0,0.0,0,0,0
1952,LIB,BOX,0,8270,226,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,LIB,SHO,0,8270,289,3,2,0.0,0.0,0.0,0,0,0.7058823529411765,0,0,0
1952,LIB,WLF,0,8270,142,1,1,0.0,0.09090909090909091,0.0,0,0,0.0,0,0,0
1952,LIB,WRG,0,8270,119,4,4,0.0,0.07142857142857142,0.14285714285714285,0,0,0.0,0,1,1
1952,LIE,CRD,0,8270,218,2,1,0.0,0.0,0.0,0,0,1.3333333333333333,0,0,0
1952,LUX,ATH,0,8270,1344,13,7,0.02531645569620253,0.0,0.0,0,0,0.0,1,0,0
1952,LUX,BOX,0,8270,226,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,LUX,CRD,0,8270,218,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,LUX,CSP,0,8270,184,6,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,LUX,FBL,0,8270,294,11,1,0.0,0.0,0.0,0,0,0.0784313725490196,0,0,0
1952,LUX,FEN,0,8270,509,7,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,LUX,GAR,0,8270,2391,48,8,0.0,0.0,0.0,0,0,0.01762114537444934,0,0,0
1952,LUX,SWM,0,8270,483,1,1,0.0,0.0,0.0,0,0,0.09523809523809523,0,0,0
1952,LUX,WRG,0,8270,119,3,3,0.0,0.0,0.0,0,0,0.26666666666666666,0,0,0
1952,MEX,ATH,0,8270,1344,3,3,0.009868421052631578,0.01644736842105263,0.006578947368421052,0,0,0.025396825396825397,0,0,0
1952,MEX,BKB,0,8270,294,13,1,0.0,0.0,0.15384615384615385,0,0,0.15584415584415584,0,0,0
1952,MEX,BOX,0,8270,226,2,2,0.024691358024691357,0.012345679012345678,0.07407407407407407,0,0,0.0,0,0,0
1952,MEX,CRD,0,8270,218,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,MEX,DIV,0,8270,97,8,3,0.007194244604316547,0.05755395683453238,0.050359712230215826,0,0,0.02702702702702703,0,1,0
1952,MEX,EJP,0,8270,96,6,2,0.03125,0.010416666666666666,0.041666666666666664,0,1,0.0,0,0,0
1952,MEX,EVE,0,8270,116,1,1,0.0,0.0,0.16279069767441862,0,0,0.0,0,0,0
1952,MEX,FEN,0,8270,509,7,3,0.0,0.010526315789473684,0.0,0,0,0.0,0,0,0
1952,MEX,MPN,0,8270,99,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,MEX,SHO,0,8270,289,4,2,0.0,0.009900990099009901,0.0,0,0,0.037383177570093455,0,0,0
1952,MEX,SWM,0,8270,483,12,5,0.0034965034965034965,0.0,0.0034965034965034965,0,0,0.0,0,0,0
1952,MEX,VBV,0,8270,23,1,1,0.0,0.07692307692307693,0.07692307692307693,0,0,0.0,0,0,0
1952,MEX,WLF,0,8270,142,2,2,0.03125,0.0,0.03125,0,0,0.0,0,0,0
1952,MEX,WPO,0,8270,191,7,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,MEX,WRF,0,8270,143,5,5,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,MON,SAL,0,8270,227,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,MON,SHO,0,8270,289,8,5,0.0,0.0,0.0,0,0,0.48484848484848486,0,0,0
1952,MYA,BOX,0,8270,226,3,3,0.0,0.0,0.0,0,0,3.2,0,0,0
1952,MYA,WLF,0,8270,142,2,2,0.0,0.0,0.0,0,0,2.6666666666666665,0,0,0
1952,NED,ATH,0,8270,1344,18,10,0.018433179723502304,0.027649769585253458,0.02304147465437788,0,1,0.008583690987124463,0,1,0
1952,NED,BOX,0,8270,226,5,5,0.016666666666666666,0.03333333333333333,0.08333333333333333,0,0,0.0,0,0,0
1952,NED,CRD,0,8270,218,8,2,0.08839779005524862,0.022099447513812154,0.022099447513812154,0,0,0.0,0,0,0
1952,NED,CSP,0,8270,184,7,5,0.0,0.06153846153846154,0.1076923076923077,0,0,0.0,0,0,0
1952,NED,CTR,0,8270,171,6,3,0.07142857142857142,0.09693877551020408,0.061224489795918366,0,0,0.07692307692307693,0,0,0
1952,NED,DIV,0,8270,97,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,NED,EVE,0,8270,116,6,2,0.17307692307692307,0.038461538461538464,0.0,0,0,0.0,0,0,0
1952,NED,FBL,0,8270,294,11,1,0.0,0.0,0.42857142857142855,0,0,0.0,0,0,0
1952,NED,GAR,0,8270,2391,56,7,0.04918032786885246,0.0,0.004098360655737705,0,0,0.0,0,0,0
1952,NED,HOC,0,8270,157,11,1,0.23529411764705882,0.18575851393188855,0.21362229102167182,0,3,0.0,0,11,0
1952,NED,ROW,0,8270,406,12,4,0.05568445475638051,0.12296983758700696,0.13921113689095127,0,0,0.0,0,0,0
1952,NED,SAL,0,8270,227,9,4,0.06285714285714286,0.10285714285714286,0.06857142857142857,0,0,0.08839779005524862,0,0,0
1952,NED,SWM,0,8270,483,20,9,0.05343511450381679,0.08778625954198473,0.05343511450381679,0,1,0.0,0,6,0
1952,NED,WLF,0,8270,142,2,2,0.0,0.0,0.15,0,0,0.0,0,0,0
1952,NED,WPO,0,8270,191,7,1,0.0,0.0,0.11176470588235295,0,0,0.0,0,0,0
1952,NGR,ATH,0,8270,1344,15,5,0.02464788732394366,0.03169014084507042,0.08098591549295775,0,0,0.07894736842105263,0,0,0
1952,NOR,ATH,0,8270,1344,23,15,0.03103448275862069,0.020689655172413793,0.027586206896551724,0,0,0.0,0,0,0
1952,NOR,BOX,0,8270,226,4,4,0.02040816326530612,0.04081632653061224,0.04081632653061224,0,0,0.0,0,0,0
1952,NOR,CRD,0,8270,218,6,2,0.0,0.0,0.017857142857142856,0,0,0.0,0,0,0
1952,NOR,CSP,0,8270,184,6,4,0.1038961038961039,0.05194805194805195,0.1038961038961039,0,1,0.0,0,0,0
1952,NOR,EDR,0,8270,51,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,NOR,EJP,0,8270,96,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,NOR,FBL,0,8270,294,11,1,0.1511627906976744,0.0,0.27906976744186046,0,0,0.0,0,0,0
1952,NOR,FEN,0,8270,509,9,4,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,NOR,GAR,0,8270,2391,79,13,0.14485981308411214,0.2102803738317757,0.07009345794392523,0,0,0.0,0,0,0
1952,NOR,ROW,0,8270,406,9,2,0.028169014084507043,0.13380281690140844,0.2323943661971831,0,1,0.026845637583892617,0,0,0
1952,NOR,SAL,0,8270,227,12,4,0.287292817679558,0.13812154696132597,0.03867403314917127,0,1,0.15135135135135136,3,8,0
1952,NOR,SHO,0,8270,289,14,7,0.09642857142857143,0.08571428571428572,0.02142857142857143,0,0,0.0,2,0,0
1952,NOR,SWM,0,8270,483,5,4,0.0,0.012195121951219513,0.012195121951219513,0,0,0.0,0,0,0
1952,NOR,WLF,0,8270,142,3,3,0.07142857142857142,0.0,0.0,0,0,0.0,0,0,0
1952,NOR,WRF,0,8270,143,1,1,0.2,0.1,0.0,0,0,0.0,0,0,0
1952,NOR,WRG,0,8270,119,6,6,0.02702702702702703,0.013513513513513514,0.013513513513513514,0,0,0.0,0,0,0
1952,NZL,ATH,0,8270,1344,8,7,0.04807692307692308,0.014423076923076924,0.0625,0,0,0.0,1,0,1
1952,NZL,CTR,0,8270,171,4,3,0.007751937984496124,0.03875968992248062,0.09302325581395349,0,0,0.0,0,0,0
1952,NZL,ROW,0,8270,406,5,1,0.16595744680851063,0.07234042553191489,0.1148936170212766,0,0,0.0,0,0,0
1952,NZL,SWM,0,8270,483,2,2,0.004310344827586207,0.004310344827586207,0.01293103448275862,0,0,0.0,0,0,1
1952,NZL,WLF,0,8270,142,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAK,ATH,0,8270,1344,26,12,0.0,0.0,0.0,0,0,0.08,0,0,0
1952,PAK,BOX,0,8270,226,4,4,0.0,0.0,0.03225806451612903,0,0,0.11764705882352941,0,0,0
1952,PAK,CRD,0,8270,218,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAK,CTR,0,8270,171,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAK,HOC,0,8270,157,12,1,0.16083916083916083,0.20279720279720279,0.16783216783216784,0,0,0.13157894736842105,0,0,0
1952,PAK,SHO,0,8270,289,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAK,SWM,0,8270,483,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAK,WLF,0,8270,142,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PAN,WLF,0,8270,142,1,1,0.0,0.0,0.0,0,0,0.9230769230769231,0,0,0
1952,PHI,ATH,0,8270,1344,1,1,0.0,0.0,0.02666666666666667,0,0,0.05128205128205128,0,0,0
1952,PHI,BKB,0,8270,294,12,1,0.0,0.0,0.0,0,0,0.06779661016949153,0,0,0
1952,PHI,BOX,0,8270,226,4,4,0.0,0.06896551724137931,0.05172413793103448,0,0,0.13333333333333333,0,0,0
1952,PHI,SHO,0,8270,289,6,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PHI,SWM,0,8270,483,1,1,0.0,0.0,0.0136986301369863,0,0,0.0,0,0,0
1952,PHI,VBV,0,8270,23,1,1,0.0,0.0,0.1,0,0,0.36363636363636365,0,0,0
1952,PHI,WLF,0,8270,142,2,2,0.045454545454545456,0.045454545454545456,0.0,0,0,0.0,0,0,0
1952,PHI,WRF,0,8270,143,1,1,0.0,0.0,0.0,0,0,0.25,0,0,0
1952,POL,ATH,0,8270,1344,37,20,0.05298913043478261,0.03804347826086957,0.024456521739130436,0,0,0.0,0,0,0
1952,POL,BOX,0,8270,226,9,9,0.06666666666666667,0.075,0.20833333333333334,0,0,0.0,1,1,0
1952,POL,FBL,0,8270,294,15,1,0.18604651162790697,0.18604651162790697,0.0,0,0,0.0,0,0,0
1952,POL,FEN,0,8270,509,21,6,0.0220125786163522,0.1069182389937107,0.1069182389937107,0,0,0.012195121951219513,0,0,0
1952,POL,GAR,0,8270,2391,120,15,0.002702702702702703,0.002702702702702703,0.01891891891891892,0,0,0.0,0,1,0
1952,POL,HOC,0,8270,157,14,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,POL,ROW,0,8270,406,10,4,0.034482758620689655,0.041379310344827586,0.1,0,0,0.0,0,0,1
1952,POL,SHO,0,8270,289,2,1,0.025477707006369428,0.01910828025477707,0.03184713375796178,0,0,0.0,0,0,0
1952,POL,SWM,0,8270,483,10,7,0.0045662100456621,0.0091324200913242,0.0091324200913242,0,0,0.0,0,0,0
1952,POL,VBV,0,8270,23,1,1,0.0,0.0,0.0625,0,0,0.0,0,0,0
1952,POL,WLF,0,8270,142,4,4,0.043478260869565216,0.05217391304347826,0.1826086956521739,0,0,0.0,0,0,0
1952,POL,WRG,0,8270,119,5,5,0.04081632653061224,0.08163265306122448,0.08163265306122448,0,0,0.0,0,0,0
1952,POR,ATH,0,8270,1344,13,7,0.019230769230769232,0.011538461538461539,0.011538461538461539,0,0,0.02867383512544803,0,0,0
1952,POR,EDR,0,8270,51,6,2,0.0,0.0,0.10714285714285714,0,0,0.0,0,0,0
1952,POR,EJP,0,8270,96,6,2,0.0,0.0,0.16279069767441862,0,0,0.0,0,0,0
1952,POR,EVE,0,8270,116,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,POR,FEN,0,8270,509,16,4,0.0,0.0,0.06493506493506493,0,0,0.05063291139240506,0,0,0
1952,POR,GAR,0,8270,2391,63,13,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,POR,MPN,0,8270,99,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,POR,ROW,0,8270,406,9,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,POR,SAL,0,8270,227,9,4,0.0,0.02912621359223301,0.02912621359223301,0,1,0.19047619047619047,0,0,2
1952,POR,SHO,0,8270,289,6,3,0.0,0.011627906976744186,0.0,0,0,0.04597701149425287,0,0,0
1952,POR,SWM,0,8270,483,6,4,0.0,0.0,0.0,0,0,0.03076923076923077,0,0,0
1952,POR,WPO,0,8270,191,9,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PUR,ATH,0,8270,1344,12,10,0.007936507936507936,0.0,0.007936507936507936,0,0,0.03076923076923077,0,0,0
1952,PUR,BOX,0,8270,226,2,2,0.0,0.0136986301369863,0.0547945205479452,0,0,0.10666666666666667,0,0,0
1952,PUR,SHO,0,8270,289,5,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,PUR,VBV,0,8270,23,1,1,0.0,0.0,0.09090909090909091,0,0,0.0,0,0,0
1952,PUR,WLF,0,8270,142,3,3,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ROU,ATH,0,8270,1344,14,9,0.03754266211604096,0.04778156996587031,0.027303754266211604,0,0,0.013333333333333334,0,0,0
1952,ROU,BKB,0,8270,294,12,1,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ROU,BOX,0,8270,226,9,9,0.01,0.09,0.13,0,0,0.0392156862745098,0,1,1
1952,ROU,CRD,0,8270,218,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ROU,CSP,0,8270,184,1,1,0.09042553191489362,0.11170212765957446,0.11170212765957446,0,0,0.0,0,0,0
1952,ROU,CTR,0,8270,171,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
1952,ROU,EJP,0,8270,96,6,2,0.0,0.07692307692307693,0.0,0,0,0.0,0,0,0
1952,ROU,EVE,0,8270,116,6,2,0.0,0.0,0.0,0,0,0.0,0,0,0
